# URI 2026 Dual Actuator TVC Experiment
# Mode: Circle
# Controller: PID
# Circle: tilt 10.0 deg, W1=0.2 rad/s
# Geometry[in]: H1=13.28 H2=9.51 R=6.2 ELL=0.6 measured=True
# TiltLimit: 45.0 deg   Ts: 0.002s   Duration: 60s
# t	e1	e2	x1	x2	xd1	xd2	u1	u2	phi	theta	tilt	dt	G11	G22	d1	d2	y1	y2
5.0280	2682.49	3985.51	10.0	-1.0	-2743.7	-4092.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0300	2681.16	3986.65	10.0	-1.0	-2742.2	-4093.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0320	2679.84	3987.80	10.0	-1.0	-2740.7	-4094.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0340	2678.51	3988.94	10.0	-1.0	-2739.2	-4095.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0360	2677.18	3990.09	10.0	-1.0	-2737.7	-4096.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0380	2675.86	3991.23	10.0	-1.0	-2736.2	-4097.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0400	2674.53	3992.37	10.0	-1.0	-2734.7	-4098.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0420	2673.20	3993.51	10.0	-1.0	-2733.2	-4099.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0440	2671.87	3994.65	10.0	-1.0	-2731.7	-4100.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0460	2670.54	3995.79	10.0	-1.0	-2730.2	-4101.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0480	2669.21	3996.93	10.0	-1.0	-2728.7	-4101.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0500	2667.87	3998.07	10.0	-1.0	-2727.2	-4102.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0520	2666.54	3999.20	10.0	-1.0	-2725.6	-4103.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0540	2665.20	4000.34	10.0	-1.0	-2724.1	-4104.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0560	2663.87	4001.47	10.0	-1.0	-2722.6	-4105.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0580	2662.53	4002.61	10.0	-1.0	-2721.1	-4106.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0600	2661.20	4003.74	10.0	-1.0	-2719.6	-4107.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0620	2659.86	4004.87	10.0	-1.0	-2718.1	-4108.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0640	2658.52	4006.00	10.0	-1.0	-2716.6	-4109.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0660	2656.21	4007.13	9.0	-1.0	-2715.1	-4110.5	-1.0000	-1.0000	-0.00004	-0.00035	0.020	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0680	2655.84	4008.26	10.0	-1.0	-2713.6	-4111.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0700	2654.50	4009.39	10.0	-1.0	-2712.1	-4112.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0720	2653.16	4010.52	10.0	-1.0	-2710.5	-4113.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0740	2651.82	4011.64	10.0	-1.0	-2709.0	-4114.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0760	2650.47	4012.77	10.0	-1.0	-2707.5	-4115.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0780	2649.13	4013.89	10.0	-1.0	-2706.0	-4116.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0800	2647.79	4015.02	10.0	-1.0	-2704.5	-4117.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0820	2646.44	4016.14	10.0	-1.0	-2703.0	-4118.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0840	2645.09	4017.26	10.0	-1.0	-2701.5	-4119.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0860	2643.75	4018.38	10.0	-1.0	-2699.9	-4120.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0880	2642.40	4019.50	10.0	-1.0	-2698.4	-4120.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0900	2641.05	4020.62	10.0	-1.0	-2696.9	-4121.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0920	2639.70	4021.74	10.0	-1.0	-2695.4	-4122.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0940	2638.35	4022.86	10.0	-1.0	-2693.9	-4123.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0960	2637.00	4023.98	10.0	-1.0	-2692.4	-4124.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.0980	2635.65	4025.09	10.0	-1.0	-2690.8	-4125.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1000	2634.30	4026.21	10.0	-1.0	-2689.3	-4126.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1020	2632.94	4027.32	10.0	-1.0	-2687.8	-4127.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1040	2631.59	4028.43	10.0	-1.0	-2686.3	-4128.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1060	2630.24	4029.55	10.0	-1.0	-2684.8	-4129.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1080	2628.88	4030.66	10.0	-1.0	-2683.3	-4130.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1100	2627.52	4031.77	10.0	-1.0	-2681.7	-4131.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1120	2626.17	4032.88	10.0	-1.0	-2680.2	-4132.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1140	2624.81	4033.99	10.0	-1.0	-2678.7	-4133.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1160	2623.45	4035.09	10.0	-1.0	-2677.2	-4134.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1180	2622.09	4036.20	10.0	-1.0	-2675.7	-4135.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1200	2620.73	4037.31	10.0	-1.0	-2674.1	-4136.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1220	2619.37	4038.41	10.0	-1.0	-2672.6	-4136.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1240	2618.01	4039.52	10.0	-1.0	-2671.1	-4137.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1260	2616.65	4040.62	10.0	-1.0	-2669.6	-4138.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1280	2615.28	4041.72	10.0	-1.0	-2668.0	-4139.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1300	2613.92	4042.83	10.0	-1.0	-2666.5	-4140.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1320	2612.55	4043.93	10.0	-1.0	-2665.0	-4141.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1340	2611.19	4045.03	10.0	-1.0	-2663.5	-4142.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1360	2609.82	4046.13	10.0	-1.0	-2661.9	-4143.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1380	2608.46	4047.22	10.0	-1.0	-2660.4	-4144.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1400	2607.09	4048.32	10.0	-1.0	-2658.9	-4145.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1420	2605.72	4049.42	10.0	-1.0	-2657.4	-4146.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1440	2604.35	4050.51	10.0	-1.0	-2655.8	-4147.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1460	2602.98	4051.61	10.0	-1.0	-2654.3	-4148.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1480	2601.61	4052.70	10.0	-1.0	-2652.8	-4149.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1500	2600.24	4053.80	10.0	-1.0	-2651.3	-4149.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1520	2598.87	4054.89	10.0	-1.0	-2649.7	-4150.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1540	2597.49	4055.98	10.0	-1.0	-2648.2	-4151.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1560	2596.12	4057.07	10.0	-1.0	-2646.7	-4152.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1580	2594.75	4058.16	10.0	-1.0	-2645.2	-4153.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1600	2593.37	4059.25	10.0	-1.0	-2643.6	-4154.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1620	2592.00	4060.34	10.0	-1.0	-2642.1	-4155.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1640	2590.62	4061.42	10.0	-1.0	-2640.6	-4156.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1660	2589.24	4062.51	10.0	-1.0	-2639.0	-4157.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1680	2587.86	4063.59	10.0	-1.0	-2637.5	-4158.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1700	2586.48	4064.68	10.0	-1.0	-2636.0	-4159.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1720	2585.10	4065.76	10.0	-1.0	-2634.4	-4160.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1740	2583.72	4066.84	10.0	-1.0	-2632.9	-4161.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1760	2582.34	4067.93	10.0	-1.0	-2631.4	-4161.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1780	2580.96	4069.01	10.0	-1.0	-2629.8	-4162.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1800	2579.58	4070.09	10.0	-1.0	-2628.3	-4163.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1820	2578.20	4071.17	10.0	-1.0	-2626.8	-4164.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1840	2576.81	4072.24	10.0	-1.0	-2625.2	-4165.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1860	2575.43	4073.32	10.0	-1.0	-2623.7	-4166.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1880	2574.04	4074.40	10.0	-1.0	-2622.2	-4167.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1900	2572.66	4075.47	10.0	-1.0	-2620.6	-4168.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1920	2571.27	4076.55	10.0	-1.0	-2619.1	-4169.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1940	2569.88	4077.62	10.0	-1.0	-2617.6	-4170.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1960	2568.49	4078.69	10.0	-1.0	-2616.0	-4171.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.1980	2567.10	4079.77	10.0	-1.0	-2614.5	-4172.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2000	2565.71	4080.84	10.0	-1.0	-2613.0	-4172.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2020	2564.32	4081.91	10.0	-1.0	-2611.4	-4173.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2040	2562.93	4082.98	10.0	-1.0	-2609.9	-4174.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2060	2561.54	4084.05	10.0	-1.0	-2608.3	-4175.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2080	2560.15	4085.11	10.0	-1.0	-2606.8	-4176.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2100	2558.75	4086.18	10.0	-1.0	-2605.3	-4177.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2120	2557.36	4087.25	10.0	-1.0	-2603.7	-4178.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2140	2555.97	4088.31	10.0	-1.0	-2602.2	-4179.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2160	2554.57	4089.38	10.0	-1.0	-2600.7	-4180.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2180	2553.17	4090.44	10.0	-1.0	-2599.1	-4181.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2200	2551.78	4091.50	10.0	-1.0	-2597.6	-4182.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2220	2550.38	4092.56	10.0	-1.0	-2596.0	-4182.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2240	2548.98	4093.62	10.0	-1.0	-2594.5	-4183.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2260	2547.58	4094.68	10.0	-1.0	-2592.9	-4184.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2280	2546.18	4095.74	10.0	-1.0	-2591.4	-4185.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2300	2544.78	4096.80	10.0	-1.0	-2589.9	-4186.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2320	2543.38	4097.86	10.0	-1.0	-2588.3	-4187.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2340	2541.98	4098.91	10.0	-1.0	-2586.8	-4188.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2360	2540.58	4099.97	10.0	-1.0	-2585.2	-4189.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2380	2539.17	4101.02	10.0	-1.0	-2583.7	-4190.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2400	2537.77	4102.08	10.0	-1.0	-2582.1	-4191.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2420	2536.36	4103.13	10.0	-1.0	-2580.6	-4191.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2440	2534.96	4104.18	10.0	-1.0	-2579.1	-4192.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2460	2533.55	4105.23	10.0	-1.0	-2577.5	-4193.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2480	2532.15	4106.28	10.0	-1.0	-2576.0	-4194.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2500	2530.74	4107.33	10.0	-1.0	-2574.4	-4195.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2520	2529.33	4108.38	10.0	-1.0	-2572.9	-4196.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2540	2527.92	4109.43	10.0	-1.0	-2571.3	-4197.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2560	2526.51	4110.48	10.0	-1.0	-2569.8	-4198.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2580	2525.10	4111.52	10.0	-1.0	-2568.2	-4199.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2600	2523.69	4112.57	10.0	-1.0	-2566.7	-4199.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2620	2522.28	4113.61	10.0	-1.0	-2565.1	-4200.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2640	2520.87	4114.66	10.0	-1.0	-2563.6	-4201.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2660	2519.45	4115.70	10.0	-1.0	-2562.0	-4202.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2680	2518.04	4116.74	10.0	-1.0	-2560.5	-4203.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2700	2516.63	4117.78	10.0	-1.0	-2558.9	-4204.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2720	2515.21	4118.82	10.0	-1.0	-2557.4	-4205.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2740	2513.79	4119.86	10.0	-1.0	-2555.8	-4206.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2760	2512.38	4120.90	10.0	-1.0	-2554.3	-4207.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2780	2510.96	4121.93	10.0	-1.0	-2552.7	-4207.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2800	2509.54	4122.97	10.0	-1.0	-2551.2	-4208.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2820	2508.12	4124.01	10.0	-1.0	-2549.6	-4209.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2840	2506.71	4125.04	10.0	-1.0	-2548.1	-4210.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2860	2505.29	4126.08	10.0	-1.0	-2546.5	-4211.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2880	2503.86	4127.11	10.0	-1.0	-2545.0	-4212.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2900	2502.44	4128.14	10.0	-1.0	-2543.4	-4213.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2920	2501.02	4129.17	10.0	-1.0	-2541.9	-4214.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2940	2499.60	4130.20	10.0	-1.0	-2540.3	-4215.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2960	2498.18	4131.23	10.0	-1.0	-2538.8	-4215.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
5.2980	2496.75	4132.26	10.0	-1.0	-2537.2	-4216.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
